item_cd,item_count,clength_e,item_name_e,category1_cd_e,category1_name_e,category2_cd_e,category2_name_e,category3_cd_e,category3_name_e,category4_cd_e,category4_name_e,clength_w,item_name_w,category1_cd_w,category1_name_w,category2_cd_w,category2_name_w,category3_cd_w,category3_name_w,category4_cd_w,category4_name_w
4987035541219,2,13,賢者の食卓ダブルサポート,173,ドラッグ（８％）,917305,健康食品（８％）,372400,健康食品（８％）,372401,ダイエット食品,13,賢者の食卓ダブルサポート,173,ドラッグ（８％）,917305,健康食品（８％）,372500,栄養補助食品（８％）,372501,栄養補助食品
4987035542018,2,13,賢者の食卓　９包,173,ドラッグ（８％）,917305,健康食品（８％）,372400,健康食品（８％）,372401,ダイエット食品,13,賢者の食卓　９包,173,ドラッグ（８％）,917305,健康食品（８％）,372500,栄養補助食品（８％）,372501,栄養補助食品
4987035564317,2,13,ウルオス　スキンホワイトニン,47,化粧品,904704,男性化粧,320600,男性スキンケア,320601,フェイスケア,13,ウルオス　スキンホワイトニン,47,化粧品,904704,男性化粧,320600,男性スキンケア,320690,その他スキンケア
4987035576310,2,13,オーエスワン　２８０ｍｌ,173,ドラッグ（８％）,917305,健康食品（８％）,372700,健康飲料（８％）,372701,健康飲料,13,オーエスワン　２８０ｍｌ,173,ドラッグ（８％）,917305,健康食品（８％）,372500,栄養補助食品（８％）,372501,栄養補助食品
4987036161317,2,13,近江　メンタームＥＸクリーム,73,ドラッグ,907301,治療薬,330600,外用薬,330607,スキンケア,13,近江　メンタームＥＸクリーム,73,ドラッグ,907301,治療薬,330600,外用薬,330601,皮膚病治療薬
4987045055850,2,13,クラシエ　Ｈ・ミッテル　５０,73,ドラッグ,907301,治療薬,330600,外用薬,330609,部外品・外用薬,13,クラシエ　Ｈ・ミッテル　５０,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332004,部外品・スキンケア
4987061015753,2,13,救心製薬　救心　１２０粒,73,ドラッグ,907301,治療薬,330800,他治療薬,330890,その他他治療薬,13,救心製薬　救心　１２０粒,73,ドラッグ,907301,治療薬,330900,漢方薬,330901,漢方薬
4987061017016,2,13,救心製薬　救心錠　９錠,73,ドラッグ,907301,治療薬,330800,他治療薬,330890,その他他治療薬,13,救心製薬　救心錠　９錠,73,ドラッグ,907301,治療薬,330900,漢方薬,330901,漢方薬
4987067216802,2,13,興和　ケラチナミン２０％　６,73,ドラッグ,907301,治療薬,330600,外用薬,330607,スキンケア,13,興和　ケラチナミン２０％　６,73,ドラッグ,907301,治療薬,330600,外用薬,330601,皮膚病治療薬
4987067236305,2,13,ＱＰコシテクター　１２０錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331001,総合ビタミン剤,13,ＱＰコシテクター　１２０錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331005,他ビタミン剤
4987067806409,2,13,液キャべコーワＬ　５０ｍＬ,73,ドラッグ,907301,治療薬,330100,胃腸薬関連,330101,総合胃腸薬,13,液キャべコーワＬ　５０ｍＬ,73,ドラッグ,907301,治療薬,330100,胃腸薬関連,330190,その他胃腸薬関連
4987067806508,2,13,液キャべコーワＧ　５０ｍＬ,73,ドラッグ,907301,治療薬,330100,胃腸薬関連,330101,総合胃腸薬,13,液キャべコーワＧ　５０ｍＬ,73,ドラッグ,907301,治療薬,330100,胃腸薬関連,330190,その他胃腸薬関連
4987072000083,2,13,タフデント入れ歯の歯ブラシ,41,トイレタリー,904107,オーラル,311600,オーラルケア,311602,義歯用品,13,タフデント入れ歯の歯ブラシ,41,トイレタリー,904107,オーラル,311500,歯ブラシ,311503,特殊ハブラシ
4987072015599,2,13,Ｍｉｓｓオドイータースプレー,73,ドラッグ,907303,衛生雑貨,332100,フットケア,332101,中敷き,13,Ｍｉｓｓオドイータースプレー,73,ドラッグ,907303,衛生雑貨,332100,フットケア,332103,消臭剤
4987072016350,2,13,小林製薬　杜仲茶　５０袋,173,ドラッグ（８％）,917305,健康食品（８％）,372600,健康茶（８％）,372601,健康茶,13,小林製薬　杜仲茶　５０袋,173,ドラッグ（８％）,917305,健康食品（８％）,372700,健康飲料（８％）,372702,健康茶
4987072021460,2,13,ケシミン液さっぱり替１４０ｍ,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332002,スキンケア,13,ケシミン液さっぱり替１４０ｍ,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320202,美白タイプ
4987072023730,2,13,小林　命の母ホワイト　８４錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331090,その他総合保健薬,13,小林　命の母ホワイト　８４錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331005,他ビタミン剤
4987072024126,2,13,漢方ズッキノン　１４包,73,ドラッグ,907301,治療薬,330300,鎮痛解熱薬,330390,その他鎮痛解熱薬,13,漢方ズッキノン　１４包,73,ドラッグ,907301,治療薬,330900,漢方薬,330901,漢方薬
4987072032800,2,13,小林製薬　生葉漢方錠　８４錠,73,ドラッグ,907301,治療薬,330900,漢方薬,330901,漢方薬,13,小林製薬　生葉漢方錠　８４錠,73,ドラッグ,907301,治療薬,330800,他治療薬,330801,オーラルケア
4987072039700,2,13,小林製薬　アルピタン　６包,73,ドラッグ,907301,治療薬,330300,鎮痛解熱薬,330390,その他鎮痛解熱薬,13,小林製薬　アルピタン　６包,73,ドラッグ,907301,治療薬,330300,鎮痛解熱薬,330301,鎮痛解熱薬
4987072040652,2,13,Ｓａｉｋｉローション　１００,73,ドラッグ,907301,治療薬,330600,外用薬,330607,スキンケア,13,Ｓａｉｋｉローション　１００,73,ドラッグ,907301,治療薬,330600,外用薬,330601,皮膚病治療薬
4987072041512,2,13,セナキュア１００ｍＬ,73,ドラッグ,907301,治療薬,330600,外用薬,330607,スキンケア,13,セナキュア１００ｍＬ,73,ドラッグ,907301,治療薬,330600,外用薬,330601,皮膚病治療薬
4987072043370,2,13,小林製薬　Ｓａｉｋｉ乳液８０,73,ドラッグ,907301,治療薬,330600,外用薬,330607,スキンケア,13,小林製薬　Ｓａｉｋｉ乳液８０,73,ドラッグ,907301,治療薬,330600,外用薬,330601,皮膚病治療薬
4987072043387,2,13,小林　クロキュア　１５ｇ,73,ドラッグ,907301,治療薬,330600,外用薬,330607,スキンケア,13,小林　クロキュア　１５ｇ,73,ドラッグ,907301,治療薬,330600,外用薬,330601,皮膚病治療薬
4987072044629,2,13,アットノンＥＸクリーム　１５,73,ドラッグ,907301,治療薬,330600,外用薬,330601,皮膚病治療薬,13,アットノンＥＸクリーム　１５,73,ドラッグ,907301,治療薬,330600,外用薬,330690,その他外用薬
4987072046531,2,13,小林製薬　アルピタン　１２包,73,ドラッグ,907301,治療薬,330300,鎮痛解熱薬,330390,その他鎮痛解熱薬,13,小林製薬　アルピタン　１２包,73,ドラッグ,907301,治療薬,330300,鎮痛解熱薬,330301,鎮痛解熱薬
4987072049983,2,13,小林　クロキュアＥＸ　１５ｇ,73,ドラッグ,907301,治療薬,330600,外用薬,330607,スキンケア,13,小林　クロキュアＥＸ　１５ｇ,73,ドラッグ,907301,治療薬,330600,外用薬,330601,皮膚病治療薬
4987072050125,2,13,小林製薬　カブナース　１５ｇ,73,ドラッグ,907301,治療薬,330600,外用薬,330607,スキンケア,13,小林製薬　カブナース　１５ｇ,73,ドラッグ,907301,治療薬,330600,外用薬,330601,皮膚病治療薬
4987072050620,2,13,ナイトミン鼻呼吸テープ　ＬＡ,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331507,体温計・口腔鼻腔用品,13,ナイトミン鼻呼吸テープ　ＬＡ,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331590,その他衛生用品
4987072054031,2,13,ブルーレットかんたんスタンピ,41,トイレタリー,904103,芳香剤,310500,芳香・消臭剤,310505,トイレ洗浄剤オンタンク,13,ブルーレットかんたんスタンピ,41,トイレタリー,904101,洗剤,310300,住居洗剤,310305,トイレ用洗剤
4987072055045,2,13,お部屋の消臭元　ペールモーブ,41,トイレタリー,904103,芳香剤,310500,芳香・消臭剤,310502,室内用芳香剤,13,お部屋の消臭元　ペールモーブ,41,トイレタリー,904103,芳香剤,310500,芳香・消臭剤,310501,トイレ用芳香剤
4987072061497,2,13,アイボンメディカル,73,ドラッグ,907301,治療薬,330500,目薬,330590,その他目薬,13,アイボンメディカル,73,ドラッグ,907301,治療薬,330500,目薬,330501,一般用目薬
4987072063101,2,13,小林製薬　コリホグス　１６錠,73,ドラッグ,907301,治療薬,330300,鎮痛解熱薬,330390,その他鎮痛解熱薬,13,小林製薬　コリホグス　１６錠,73,ドラッグ,907301,治療薬,330300,鎮痛解熱薬,330301,鎮痛解熱薬
4987072063255,2,13,ケシミン液替え１４０ＭＬ,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332002,スキンケア,13,ケシミン液替え１４０ＭＬ,47,化粧品,904702,基礎化粧品,320200,基礎化粧品,320202,美白タイプ
4987072063507,2,13,ラナケイン冷感ジェル３０Ｇ,73,ドラッグ,907301,治療薬,330600,外用薬,330608,虫さされ,13,ラナケイン冷感ジェル３０Ｇ,73,ドラッグ,907301,治療薬,330600,外用薬,330602,鎮痒薬
4987072070598,2,13,小林　命の母Ａ　２５２錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331090,その他総合保健薬,13,小林　命の母Ａ　２５２錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331006,滋養強壮剤
4987072070628,2,13,小林　命の母Ａ　８４０錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331006,滋養強壮剤,13,小林　命の母Ａ　８４０錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331090,その他総合保健薬
4987072073971,2,13,小林　命の母ホワイト　１８０,73,ドラッグ,907302,保険薬,331000,総合保健薬,331090,その他総合保健薬,13,小林　命の母ホワイト　１８０,73,ドラッグ,907302,保険薬,331000,総合保健薬,331006,滋養強壮剤
4987072083239,2,13,塗るズッキノン　１５ｇ,73,ドラッグ,907301,治療薬,330300,鎮痛解熱薬,330390,その他鎮痛解熱薬,13,塗るズッキノン　１５ｇ,73,ドラッグ,907301,治療薬,330300,鎮痛解熱薬,330301,鎮痛解熱薬
4987072083543,2,13,小林　クレンジル　３０カプセ,73,ドラッグ,907301,治療薬,330100,胃腸薬関連,330103,便秘薬,13,小林　クレンジル　３０カプセ,73,ドラッグ,907301,治療薬,330100,胃腸薬関連,330102,整腸剤
4987103049104,2,13,ヘパリーゼプラスⅡ　６０錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331006,滋養強壮剤,13,ヘパリーゼプラスⅡ　６０錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331090,その他総合保健薬
4987103049333,2,13,コンドロイチンＺＳ錠　１８０,73,ドラッグ,907302,保険薬,331000,総合保健薬,331090,その他総合保健薬,13,コンドロイチンＺＳ錠　１８０,73,ドラッグ,907302,保険薬,331000,総合保健薬,331006,滋養強壮剤
4987103049340,2,13,コンドロイチンＺＳ錠　２７０,73,ドラッグ,907302,保険薬,331000,総合保健薬,331006,滋養強壮剤,13,コンドロイチンＺＳ錠　２７０,73,ドラッグ,907302,保険薬,331000,総合保健薬,331090,その他総合保健薬
4987107614001,2,13,第一三共　トラフル軟膏　６ｇ,73,ドラッグ,907301,治療薬,330800,他治療薬,330801,オーラルケア,13,第一三共　トラフル軟膏　６ｇ,73,ドラッグ,907301,治療薬,330600,外用薬,330690,その他外用薬
4987107615916,2,13,ミノン全身ＳＰしっとり　ミニ,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332090,その他スキンケア,13,ミノン全身ＳＰしっとり　ミニ,41,トイレタリー,904106,ボデイー,311200,石鹸,311202,ボディソープ
4987107616111,2,13,ミノンスキンソープ　８０ｇ,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332090,その他スキンケア,13,ミノンスキンソープ　８０ｇ,41,トイレタリー,904106,ボデイー,311200,石鹸,311202,ボディソープ
4987107616456,2,13,ミノンＡＭアミノフル　１５０,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332001,基礎化粧品,13,ミノンＡＭアミノフル　１５０,73,ドラッグ,907303,衛生雑貨,331900,ヘアケア,331903,シャンフ゜ーリンス
4987107619846,2,13,ミノンやさしく洗う弱酸性タオ,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332090,その他スキンケア,13,ミノンやさしく洗う弱酸性タオ,41,トイレタリー,904106,ボデイー,311200,石鹸,311202,ボディソープ
4987107622433,2,13,ミノン全身さらっと　１２０ｍ,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332090,その他スキンケア,13,ミノン全身さらっと　１２０ｍ,41,トイレタリー,904106,ボデイー,311200,石鹸,311202,ボディソープ
4987107622440,2,13,ミノン全身さらっと　４５０ｍ,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332090,その他スキンケア,13,ミノン全身さらっと　４５０ｍ,41,トイレタリー,904106,ボデイー,311200,石鹸,311202,ボディソープ
4987107622457,2,13,ミノンさらっと　つめかえ用,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332090,その他スキンケア,13,ミノンさらっと　つめかえ用,41,トイレタリー,904106,ボデイー,311200,石鹸,311202,ボディソープ
4987107622464,2,13,ミノン全身さらっと　３包,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332090,その他スキンケア,13,ミノン全身さらっと　３包,41,トイレタリー,904106,ボデイー,311200,石鹸,311202,ボディソープ
4987107622532,2,13,ミノン　保湿入浴剤,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332090,その他スキンケア,13,ミノン　保湿入浴剤,41,トイレタリー,904106,ボデイー,311300,浴剤,311302,液体タイプ
4987107622549,2,13,ミノン　保湿入浴剤　詰替,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332090,その他スキンケア,13,ミノン　保湿入浴剤　詰替,41,トイレタリー,904106,ボデイー,311300,浴剤,311302,液体タイプ
4987107622860,2,13,クリーンデンタルＬトータルケ,41,トイレタリー,904107,オーラル,311400,歯磨き,311402,歯周予防ハミガキ,13,クリーンデンタルＬトータルケ,41,トイレタリー,904107,オーラル,311400,歯磨き,311404,歯槽膿漏ハミガキ
4987107623119,2,13,クリーンデンタルＷくすみケア,41,トイレタリー,904107,オーラル,311400,歯磨き,311404,歯槽膿漏ハミガキ,13,クリーンデンタルＷくすみケア,41,トイレタリー,904107,オーラル,311400,歯磨き,311402,歯周予防ハミガキ
4987107625762,2,13,ブレスラボ美白リッチシトラス,41,トイレタリー,904107,オーラル,311400,歯磨き,311490,その他歯磨き,13,ブレスラボ美白リッチシトラス,41,トイレタリー,904107,オーラル,311400,歯磨き,311403,エチケット用ハミガキ
4987138570062,2,13,ツムラのくすり湯バスハーブ,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332004,部外品・スキンケア,13,ツムラのくすり湯バスハーブ,73,ドラッグ,907303,衛生雑貨,332000,スキンケア,332090,その他スキンケア
4987156814407,2,13,常盤薬品　激強打破　５０ｍｌ,173,ドラッグ（８％）,917305,健康食品（８％）,372700,健康飲料（８％）,372701,健康飲料,13,常盤薬品　激強打破　５０ｍｌ,173,ドラッグ（８％）,917302,保険薬（８％）,371100,ドリンク（８％）,371103,部外品・ドリンク
4987167000837,2,13,ニチバン　マイタック　ＭＬ－,45,文具,904506,事務用品,391300,事務文具,391390,その他事務文具,13,ニチバン　マイタック　ＭＬ－,45,文具,904506,事務用品,391300,事務文具,391304,情報整理・小物
4987167000875,2,13,ニチバン　マイタック　ＭＬ－,45,文具,904506,事務用品,391300,事務文具,391390,その他事務文具,13,ニチバン　マイタック　ＭＬ－,45,文具,904506,事務用品,391300,事務文具,391304,情報整理・小物
4987167001216,2,13,ニチバンマイタックＭＬ２５０,45,文具,904506,事務用品,391300,事務文具,391390,その他事務文具,13,ニチバンマイタックＭＬ２５０,45,文具,904506,事務用品,391300,事務文具,391304,情報整理・小物
4987167001650,2,13,ニチバンマイタックＭＬ１３２,45,文具,904506,事務用品,391300,事務文具,391390,その他事務文具,13,ニチバンマイタックＭＬ１３２,45,文具,904506,事務用品,391300,事務文具,391304,情報整理・小物
4987167021641,2,13,ニチバンマイタックＭＬ２３５,45,文具,904506,事務用品,391300,事務文具,391390,その他事務文具,13,ニチバンマイタックＭＬ２３５,45,文具,904506,事務用品,391300,事務文具,391304,情報整理・小物
4987167028510,2,13,ニチバンお名前テープＭＡ－２,45,文具,904502,スクール文具,390200,学童文具,390290,その他学童文具,13,ニチバンお名前テープＭＡ－２,45,文具,904502,スクール文具,390200,学童文具,390207,学童小物
4987167039288,2,13,ニチバン　ゼッケンＭＡ－３０,45,文具,904502,スクール文具,390200,学童文具,390290,その他学童文具,13,ニチバン　ゼッケンＭＡ－３０,45,文具,904502,スクール文具,390200,学童文具,390207,学童小物
4987167039295,2,13,ニチバン　ゼッケンＭＡ－３１,45,文具,904502,スクール文具,390200,学童文具,390290,その他学童文具,13,ニチバン　ゼッケンＭＡ－３１,45,文具,904502,スクール文具,390200,学童文具,390207,学童小物
4987167045487,2,13,スキナゲート　幅広２５ｍｍ,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331504,ガーゼ・傷当て材,13,スキナゲート　幅広２５ｍｍ,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331502,絆創膏
4987167074944,2,13,ワザアリテープ　赤,42,台所,904201,卓上用品,500400,保存容器,500490,その他保存容器,13,ワザアリテープ　赤,42,台所,904203,行楽用品,500700,行楽小物,500790,その他行楽小物
4987167074951,2,13,ＤＫワザアリテープ　黄,42,台所,904201,卓上用品,500400,保存容器,500490,その他保存容器,13,ＤＫワザアリテープ　黄,42,台所,904203,行楽用品,500700,行楽小物,500790,その他行楽小物
4987167078577,2,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167080471,2,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167082819,2,13,テープのり　てのり　ブルー,45,文具,904504,家庭文具,390700,家庭文具,390701,接着剤,13,テープのり　てのり　ブルー,45,文具,904504,家庭文具,390700,家庭文具,390702,粘着テープ
4987167082970,2,13,プチジョア　マスキング　０３,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキング　０３,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167083007,2,13,プチジョア　マスキング　０３,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキング　０３,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167083014,2,13,プチジョア　マスキング　０３,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキング　０３,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167085544,2,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167085599,2,13,プチジョア　マスキング　０４,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキング　０４,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167085605,2,13,プチジョア　マスキング　０４,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキング　０４,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167085612,2,13,プチジョア　マスキング　０４,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,プチジョア　マスキング　０４,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋
4987167085629,2,13,プチジョア　マスキング　０４,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキング　０４,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167085643,2,13,おなまえシール,45,文具,904502,スクール文具,390200,学童文具,390290,その他学童文具,13,おなまえシール,45,文具,904502,スクール文具,390200,学童文具,390207,学童小物
4987167085650,2,13,マイタック　おなまえシール,45,文具,904502,スクール文具,390200,学童文具,390290,その他学童文具,13,マイタック　おなまえシール,45,文具,904502,スクール文具,390200,学童文具,390207,学童小物
4987167086817,2,13,ニチバン　ワザアリテープ　Ｐ,42,台所,904201,卓上用品,500400,保存容器,500490,その他保存容器,13,ニチバン　ワザアリテープ　Ｐ,42,台所,904205,消耗品,501000,ラップ・ホイル,501090,その他ラップ・ホイル
4987167086824,2,13,ニチバン　ワザアリテープ　Ｗ,42,台所,904201,卓上用品,500400,保存容器,500490,その他保存容器,13,ニチバン　ワザアリテープ　Ｗ,42,台所,904205,消耗品,501000,ラップ・ホイル,501090,その他ラップ・ホイル
4987167086831,2,13,ニチバン　ワザアリテープ　Ｂ,42,台所,904201,卓上用品,500400,保存容器,500490,その他保存容器,13,ニチバン　ワザアリテープ　Ｂ,42,台所,904205,消耗品,501000,ラップ・ホイル,501090,その他ラップ・ホイル
4987167086893,2,13,ニチバン　テープカッターＷＨ,42,台所,904201,卓上用品,500400,保存容器,500490,その他保存容器,13,ニチバン　テープカッターＷＨ,42,台所,904205,消耗品,501000,ラップ・ホイル,501090,その他ラップ・ホイル
4987167087692,2,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167087708,2,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167087715,2,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング,13,プチジョア　マスキングテープ,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋
4987167087722,2,13,プチジョア　マスキング　０５,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキング　０５,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167087739,2,13,プチジョア　マスキング　０５,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキング　０５,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167087753,2,13,プチジョア　マスキング　０５,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキング　０５,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167087760,2,13,プチジョア　マスキング　０５,45,文具,904504,家庭文具,390800,金封・便箋,390890,その他金封・便箋,13,プチジョア　マスキング　０５,45,文具,904504,家庭文具,390700,家庭文具,390706,ラッピング
4987167089917,2,13,ディアキチ　ワザアリテープＹ,42,台所,904201,卓上用品,500400,保存容器,500490,その他保存容器,13,ディアキチ　ワザアリテープＹ,42,台所,904205,消耗品,501000,ラップ・ホイル,501090,その他ラップ・ホイル
4987167090265,2,13,ロイヒクリームフェルビ　８０,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330701,ハップ剤,13,ロイヒクリームフェルビ　８０,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330702,外用消炎鎮痛薬
4987167430511,2,13,ニチバン　シアテープ　１５ｍ,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331504,ガーゼ・傷当て材,13,ニチバン　シアテープ　１５ｍ,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331502,絆創膏
4987167431235,2,13,ＮＢ　シルクテープ　　１２－,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331502,絆創膏,13,ＮＢ　シルクテープ　　１２－,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331504,ガーゼ・傷当て材
4987174721046,2,13,日本臓器　コフト顆粒　２４包,73,ドラッグ,907301,治療薬,330200,感冒薬関連,330201,総合感冒薬,13,日本臓器　コフト顆粒　２４包,73,ドラッグ,907301,治療薬,330900,漢方薬,330901,漢方薬
4987174726010,2,13,日臓　マスチゲン錠　３０錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331001,総合ビタミン剤,13,日臓　マスチゲン錠　３０錠,73,ドラッグ,907302,保険薬,331000,総合保健薬,331090,その他総合保健薬
4987174729011,2,13,漢方ラックル顆粒　１４包,73,ドラッグ,907301,治療薬,330300,鎮痛解熱薬,330301,鎮痛解熱薬,13,漢方ラックル顆粒　１４包,73,ドラッグ,907301,治療薬,330900,漢方薬,330901,漢方薬
4987188123560,2,13,フェイタス５．０温感１４枚,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330702,外用消炎鎮痛薬,13,フェイタス５．０温感１４枚,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330701,ハップ剤
4987188123584,2,13,フェイタス５．０温感大判７枚,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330701,ハップ剤,13,フェイタス５．０温感大判７枚,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330702,外用消炎鎮痛薬
4987188123829,2,13,フェイタスＺαジクサス　２１,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330702,外用消炎鎮痛薬,13,フェイタスＺαジクサス　２１,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330701,ハップ剤
4987188123843,2,13,フェイタスＺジクサスシップ,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330702,外用消炎鎮痛薬,13,フェイタスＺジクサスシップ,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330701,ハップ剤
4987188151242,2,13,直貼　Ｍサイズ　８枚,73,ドラッグ,907301,治療薬,330700,外用消炎鎮,330703,部外品・外用消炎鎮,13,直貼　Ｍサイズ　８枚,73,ドラッグ,907303,衛生雑貨,331500,衛生用品,331506,保冷保温用品
4987195567265,2,13,第一三共ピロエースＷ軟膏１５,73,ドラッグ,907301,治療薬,330600,外用薬,330604,水虫治療薬,13,第一三共ピロエースＷ軟膏１５,73,ドラッグ,907307,医薬品一般,334000,医薬品一般,334004,医薬品・ポイント
4987205030901,2,13,ビゲンカラトリ　Ｎブラウン,47,化粧品,904703,ヘアケア,320400,毛染,320412,泡タイプ,13,ビゲンカラトリ　Ｎブラウン,47,化粧品,904703,ヘアケア,320400,毛染,320411,白髪用ヘアマニキュア
4987205052378,2,13,ビゲン香りのＨＣ　乳液３,47,化粧品,904703,ヘアケア,320400,毛染,320403,早染液状タイプ,13,ビゲン香りのＨＣ　乳液３,47,化粧品,904703,ヘアケア,320400,毛染,320404,早染クリームタイプ
4987205302930,2,13,ビゲン　マスカラ　ＤＢ,47,化粧品,904703,ヘアケア,320400,毛染,320411,白髪用ヘアマニキュア,13,ビゲン　マスカラ　ＤＢ,47,化粧品,904703,ヘアケア,320400,毛染,320490,その他毛染
4987205320026,2,13,ＢＬ美容液　とてもしっとり,47,化粧品,904703,ヘアケア,320300,女性頭髪,320390,その他頭髪,13,ＢＬ美容液　とてもしっとり,47,化粧品,904703,ヘアケア,320300,女性頭髪,320304,頭髪栄養
4987206394361,2,13,子供せきどめドロップ　ぶどう,73,ドラッグ,907301,治療薬,330200,感冒薬関連,330201,総合感冒薬,13,子供せきどめドロップ　ぶどう,73,ドラッグ,907301,治療薬,330200,感冒薬関連,330202,鎮咳去痰剤
4987206394378,2,13,子供せきどめドロップ　いちご,73,ドラッグ,907301,治療薬,330200,感冒薬関連,330201,総合感冒薬,13,子供せきどめドロップ　いちご,73,ドラッグ,907301,治療薬,330200,感冒薬関連,330202,鎮咳去痰剤
