product_cd,product_name,category_major_cd,category_major_name,category_medium_cd,category_medium_name,category_small_cd,category_small_name,jan_cd,unit_price,unit_cost
P090302062,アクアフレッシュハブラシＭ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208254,230,173
P090302063,ＰＣクリニカブラシ４列Ｒ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301588504,230,173
P090302064,ＰＣクリニカブラシ３列Ｒ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301588511,230,173
P090302065,ＰＣクリニカブラシコンパクト,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301588528,230,173
P090302066,ビョンドライオンハブラシフツウ白,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301459903,240,180
P090302067,ビョンドライオンハブラシフツウ黒,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301459910,240,180
P090302068,ビョンドライオンハブラシカタメ白,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301481140,240,180
P090302069,ビョンドライオンハブラシカタメ黒,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301481157,240,180
P090302070,ビヨンドハブラシ赤ふつう,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301545712,240,180
P090302071,チイサイヘッドビョンドＭ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301588566,240,180
P090302072,チイサイヘッドビョンドＨ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301588573,240,180
P090302073,ラ－ク,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4952836700000,240,180
P090302074,ＧＵＭデンタル子供ブラシ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208094,250,188
P090302075,ＧＵＭデンタルブラシ乳児期用,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208100,250,188
P090302076,ＧＵＭデンタル子供ブラシ生え替り期用,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208117,250,188
P090302077,ＧＵＭデンタル子供ブラシ永久歯期用,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208124,250,188
P090302078,ハミガキ隊セーラスターズ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4902425436692,250,188
P090302079,ハミガキ隊ウルトラマン,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4902425461502,250,188
P090302080,ハミガキ隊ポチャッコ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4902425548333,250,188
P090302081,ドクターヘルスハンディフロス用,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208650,270,203
P090302082,リーチワンダーグリップレギュラー Ｍ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901730406000,270,203
P090302083,ライオンハブラシ軟毛,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301080855,280,210
P090302084,ライオンハブラシ豚毛,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301097136,280,210
P090302085,デンタルＨ  ３Ｐ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901730048101,298,224
P090302086,デンタル Ｈ ３Ｐ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901730048118,298,224
P090302087,ガムデンタルブラシＲフツウ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616206335,300,225
P090302088,ガムデンタルブラシコンパクトＭ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616206359,300,225
P090302089,ガムハブラシライトレギュラーフツウ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616206373,300,225
P090302090,ガムハブラシライトコンパクトフツウ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616206397,300,225
P090302091,ガムデンタルブラシウルトラソフト,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616206410,300,225
P090302092,ＧＵＭ電動ブラシ替え,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208155,300,225
P090302093,デンターシステマハブラシ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301552000,300,225
P090302094,システマハブラシコンパクト,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301624325,300,225
P090302095,ＰＣクリニカ  ダブルフロス,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301696469,315,236
P090302096,糸ようじ歯間ブラシ詰替ロング,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4987072515617,328,246
P090302097,とりかえブラシホルダー用極細タイプ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208742,340,255
P090302098,ＰＣクリニカ歯間ブラシ  ＳＳ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301696445,360,270
P090302099,ＰＣクリニカ歯間ブラシ  Ｍ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301696452,360,270
P090302100,ハイテクトハブラシ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301145653,380,285
P090302101,歯間ハブラシＳＳ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301379010,380,285
P090302102,歯間ハブラシＭ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301381303,380,285
P090302103,ライオン糸つきようじ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301346562,385,289
P090302104,電動歯ブラシハピカポイ替,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901646450609,398,299
P090302105,糸ようじ歯間ブラシロング本体,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4987072515600,428,321
P090302106,ドクターヘルス歯間ブラシ極細タイプ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208711,430,323
P090302107,歯間ブラシホルダー極細タイプ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208735,430,323
P090302108,イトヨウジ３０Ｐ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4986023800000,430,323
P090302109,ドクターヘルスフロス＆ようじ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208643,450,338
P090302110,歯間フロイスなめらかタイプミント味,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208681,450,338
P090302111,デンタルフロスワックス付,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301436607,475,356
P090302112,デンタルフロスノーワックス,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4903301436614,475,356
P090302113,ポリデント入れ歯のハブラシ  １Ｐ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901080700612,480,360
P090302114,電動ハブラシハピカポイ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901646450104,498,374
P090302115,ガムデンタルブラシ ＳＳ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208810,500,375
P090302116,サンスター電動ハブラシ,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616209619,980,735
P090302117,ＧＵＭ電動ハブラシ乾電池式,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208445,3300,2475
P090302118,ＧＵＭ電動ハブラシ充電式,09,洗剤,0903,口中衛生用品,090302,歯ブラシ,4901616208452,6800,5100
P090303001,クイックスウィンターグリーンミニ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4903301377276,190,143
P090303002,クイックスミントミニ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4903301377306,190,143
P090303003,ＧＵＭリンス子供,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901616005907,250,188
P090303004,マウスペットレモン,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4903301160649,338,254
P090303005,マウスペットクリーンアップル,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4903301426141,338,254
P090303006,エチケットブレスフレッシュ１２０ｇ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4903301666646,340,255
P090303007,アクアマウスウォッシュ３５０ＭＬ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901616006577,405,304
P090303008,ミネラル塩マウスウォッシュ３５０ＭＬ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901616006553,450,338
P090303009,モンダミンペパーミント３８０ＭＬ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901080300003,460,345
P090303010,モンダミンミスト,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901080307439,460,345
P090303011,エチケットブレスフレッシュスプレー,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4903301668589,460,345
P090303012,クイックスウィンターグリーンふつう,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4903301377207,475,356
P090303013,クイックスミントブルー,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4903301377269,475,356
P090303014,デリケートリンス３５０ＭＬ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901616006515,495,371
P090303015,ガムデンタルリンス２５０ＭＬ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901616005587,500,375
P090303016,デンターシステマリンス２５０ｍｌ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4903301552024,500,375
P090303017,トリザマウスペットスプレー１５ＭＬ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4987300505007,500,375
P090303018,バスロマンクール８５０ｇ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901080309549,580,435
P090303019,プラックスソフトミント  ４７５ＭＬ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901730046749,580,435
P090303020,プラックスクールミント４７５ＭＬ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901730046848,580,435
P090303021,バスロマンジャスミン,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901080308092,680,510
P090303022,バスロマンレモン,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901080308108,680,510
P090303023,バスロマンゴールドユズ８５０ｇ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901080308115,680,510
P090303024,バスロマンスキンケア,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901080309556,680,510
P090303025,バスロマンコラーゲン,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901080530011,680,510
P090303026,プラックスソフトミント４７５ｍｌ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901730046541,750,563
P090303027,プラックスクールミント４７５ｍｌ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901730046640,750,563
P090303028,ＧＵＭデスタルリンス５００ｍｌ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901616005938,800,600
P090303029,モンダミンストロングミント７００,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901080500014,840,630
P090303030,ＧＵＭデンタルリンス９６０ｍｌ,09,洗剤,0903,口中衛生用品,090303,口中清涼剤,4901616006416,1200,900
P090304001,タフデント お試し,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072500637,100,75
P090304002,タフデント  １６錠,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072500606,255,191
P090304003,タフデント  カップ,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072500804,360,270
P090304004,糸ようじ歯間ブラシ,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072515501,380,285
P090304005,エアーシャルダン詰替ラベンダー,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4901070100248,450,338
P090304006,入れ歯の歯ブラシ,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072500118,480,360
P090304007,小林ポリデント３２錠,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072502051,600,450
P090304008,タフデント  ４８錠,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072500613,635,476
P090304009,酵素入りポリデント  ３２錠,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4901080700018,665,499
P090304010,パーシャルデント  ４８錠,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072502723,710,533
P090304011,入れ歯の歯みがき,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072500101,740,555
P090304012,ポリグリップ  Ｓ  ４０ｇ,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4901080701015,745,559
P090304013,ポリグリップＳ４０ｇ,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072505229,745,559
P090304014,ニソーデント  ３２錠,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4901080700315,760,570
P090304015,パーシャルデント３２錠,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072502709,760,570
P090304016,ニソーデント３２錠,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072504000,760,570
P090304017,タフデント  ７２錠,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072500620,855,641
P090304018,薬用シュミテクト,09,洗剤,0903,口中衛生用品,090304,義歯用剤,4987072508206,900,675
P090401001,ロンロンティッシュ６Ｐ赤,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901988101016,80,60
P090401002,ロンロンティッシュ６Ｐ青,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901988101023,80,60
P090401003,花王サニーナトイレット２０枚,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901301005731,88,66
P090401004,大三ピュアメイトポケッティ１０枚,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901933029464,88,66
P090401005,ウルトラポケットティシュ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901750010089,98,74
P090401006,Ｐティシュミッキーマウスチェック  ６Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4903105200992,98,74
P090401007,Ｐティシュミッキーマウスドナルド,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4903105201005,98,74
P090401008,Ｐティシュ  クマノプーサン  ６Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4903105201029,98,74
P090401009,ポケットティシュ  ６Ｐ  プリント,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4903635239844,98,74
P090401010,フワリ６Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901988104000,108,81
P090401011,ポケットティッシュ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901655470025,110,83
P090401012,ネピアＢＯＸ１Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901121116204,120,90
P090401013,ショーワスラムダンクポケティッシュ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901451110262,120,90
P090401014,資生堂ウェットティシュ携帯用１１Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901872862016,135,101
P090401015,ワラビ    みずコットンパフ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4903602402158,143,107
P090401016,ネピアキッチンＢＯＸ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901121630007,158,119
P090401017,ポケットティッシュレデイメイト１６Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4903635221016,180,135
P090401018,ロマンハーモニー２０Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901988103034,198,149
P090401019,エリエールローションティシュー,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4902011601510,198,149
P090401020,水に流せるティッシュ  シプレ  １６Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4903635221054,198,149
P090401021,スコッティカシミヤティッシュ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901655440509,225,169
P090401022,おしぼりウェッティ携帯用,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4987244247025,238,179
P090401023,花王メリーズおしりふきおでかけ用３０枚,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901301029096,250,188
P090401024,イシイウェットティシュ１５０Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901216017843,298,224
P090401025,カオーサニーナトイレットロール２５Ｍダ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901301005755,298,224
P090401026,ホクシーティッシュコンパクト ５Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4902541122462,338,254
P090401027,花王メリーズおしりふき詰替８０枚,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901301029065,360,270
P090401028,和光堂ウェッティソフト７０枚,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4987244235176,375,281
P090401029,ワコウドウオシボリウエッティソフト,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4987244235183,375,281
P090401030,和光堂ウェッティー厚地４０Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4987244262011,375,281
P090401031,ウェッティ６０枚Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4987244257000,380,285
P090401032,和光堂おしぼりウェッティＢ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4987244257017,380,285
P090401033,ネピアウェットティシュＢＯＸ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901121692005,398,299
P090401034,石井ウェットティッシュ本体＋詰替,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901216118069,398,299
P090401035,エリエールフレンドおしりふき替８０,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4902011646818,398,299
P090401036,スコットウェットティシュつめ替１５０,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901655761505,438,329
P090401037,ドレミオシリフキボックス替,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901121661001,480,360
P090401038,花王メリーズおしりふき本体８０枚,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901301029058,480,360
P090401039,サニ－ナトイレットロ－ルつめ替,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901301008626,488,366
P090401040,スコットウェットティシュ－１５０枚,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901655761000,498,374
P090401041,エリエールフレンドおしりふき８０,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4902011646719,498,374
P090401042,ネピアＢＯＸ５Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901121116600,580,435
P090401043,ドレミオシリフキボックス,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901121660004,580,435
P090401044,エリエ－ルティッシュペ－パ－５Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4902011623154,715,536
P090401045,ティッシュペ－パ－ネピア５ケグミ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901121110059,740,555
P090401046,クリネックスティシュ５Ｐ,09,洗剤,0904,衛生紙用品,090401,ティッシュペーパー,4901750011505,765,574
P090402001,スコットキッチンタオルＢＯＸ,09,洗剤,0904,衛生紙用品,090402,ペーパータオル,4901655321013,135,101
P090402002,ネピアキッチンタオル,09,洗剤,0904,衛生紙用品,090402,ペーパータオル,4901121321004,198,149
P090402003,スコッティビバタオル２ロ－ル,09,洗剤,0904,衛生紙用品,090402,ペーパータオル,4901655330008,208,156
P090402004,ネピアキッチンタオル４Ｐ,09,洗剤,0904,衛生紙用品,090402,ペーパータオル,4901121324104,386,290
P090402005,トイレットペーパーノーコア６ロール,09,洗剤,0904,衛生紙用品,090402,ペーパータオル,4904860730106,435,326
P090403001,エリエ－ルトイレットペ－パ－４ロ－ル,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4902011633108,248,186
P090403002,ＴＰネピア４ロ－ル,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4901121230108,253,190
P090403003,ＴＰスコット６０４ロール,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4901655130004,265,199
P090403004,スコッティＴＰソフティ４Ｒ２枚重ね,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4901655200004,275,206
P090403005,ＴＰスコットシスティ４ロール,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4901655240000,275,206
P090403006,エリエールＴＰカラー４Ｒ,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4902011603835,278,209
P090403007,ネピアトイレットロール４Ｒ,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4901121210407,288,216
P090403008,ＪＳＣサークル１２Ｒシングル,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4902144200017,498,374
P090403009,サークルＴ．Ｐ１２ＲＷ,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4902144210016,498,374
P090403010,ホクシーカラーロール１２Ｒ,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4902541473045,498,374
P090403011,クリネックスＴＰソフィット１２ＲＳ,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4901750045203,650,488
P090403012,エリエールトイレットペーパー１２Ｒ,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4902011633115,730,548
P090403013,エリエールトイレットペーパー１２ＲＷ,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4902011633221,730,548
P090403014,ネピアＴ・Ｐ１２ＲＷ,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4901121214108,748,561
P090403015,ＴＰネピア１２Ｒシングル,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4901121235103,748,561
P090403016,ＴＰソフィット１２ロールＳ,09,洗剤,0904,衛生紙用品,090403,トイレットペーパー,4901750043803,765,574
P090404001,花王メリーズＭ－２枚,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901301020840,110,83
P090404002,花王メリーズＬ－２枚,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901301020901,120,90
P090404003,花王メリーズＳ－３枚,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901301020796,140,105
P090404004,ラクラクおしりふき外出３０Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111466283,250,188
P090404005,ドレミオシリフキオデカケ用３Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901121684000,288,216
P090404006,花王ヘアスプレーケープソフト５０ｇ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4920831300000,290,218
P090404007,ネピアドレミオシリフキＢＯＸ８０Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901121663203,398,299
P090404008,ネピアドレミオシリフキ替３Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901121663500,498,374
P090404009,ラクラクおしりふき詰替８０Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111465972,500,375
P090404010,ユニチャームムーニーちゃんオシボリ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111702138,548,411
P090404011,ヘアスプレーケープソフト１３５ｇ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4920830600000,580,435
P090404012,リリーフ男性用１０Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901301011985,585,439
P090404013,リリーフ女性用１０Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901301011992,585,439
P090404014,ラクラクおしりふき本体８０Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111466054,630,473
P090404015,ネピアドレミおしりふき  替え３Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901121661704,690,518
P090404016,ヘアスプレーケープソフト１８０ｇ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4920832000000,745,559
P090404017,サルバＬパット３０Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4987603330030,880,660
P090404018,アテント尿取りパッド男２８Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902430832304,980,735
P090404019,アテント尿取りパッド女２８Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902430832403,980,735
P090404020,テンダーパッド２８,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901121430003,1080,810
P090404021,白十字サルバＭ１０枚,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902610317904,1230,923
P090404022,サルバ大人用紙オムツＬ－９,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902610317959,1230,923
P090404023,ユニチャームオヤスミマン１６Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111546510,1380,1035
P090404024,エコン大人紙オムツ３０Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902610313951,1390,1043
P090404025,Ｎｅｗトレパンマンブルー２４Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111751334,1585,1189
P090404026,Ｎｅｗトレパンマンピンク２４Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111751402,1585,1189
P090404027,白十スーパーサルバＭ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902610317102,1600,1200
P090404028,ス－パ－サルバＬ－９枚,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902610317126,1600,1200
P090404029,ネピアドレミＬ３２,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901121513409,1880,1410
P090404030,ネピアドレミＭ３８,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901121523408,1880,1410
P090404031,花王メリーズ新生児５４枚,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901301020802,1880,1410
P090404032,メリーズパンツＬ－２８,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901301024022,1880,1410
P090404033,メリーズパンツＢ－２６,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901301024039,1880,1410
P090404034,超吸収メリーズパンツＭ－３４枚,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901301032409,1880,1410
P090404035,ウルトラムーニーナイトＭ３０枚,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111505647,1880,1410
P090404036,パンパースユニＭ－６４,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902430708142,1980,1485
P090404037,パンパースユニＬ－５２,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902430708340,1980,1485
P090404038,白十字ドライショーツＭ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902610423148,1980,1485
P090404039,白十字ドライショーツＬ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902610423155,1980,1485
P090404040,ウルトラムーニーナイトエル３０枚,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111505715,1980,1485
P090404041,ライフリーリハビリ用パンツＬ－９Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111731862,1980,1485
P090404042,ライフリーリハビリ用パンツＭ－１０Ｐ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111731923,1980,1485
P090404043,ネピアドレミＣＢ－３４,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901121582405,2180,1635
P090404044,白十字ドライパンツＭ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902610423100,2180,1635
P090404045,白十字ドライパンツＬ,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4902610423117,2180,1635
P090404046,ウルトラムーニーナイトＬＬ３０枚,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111512409,2180,1635
P090404047,ネピアドレミはかせＬ－２８,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901121585000,2280,1710
P090404048,ネピアドレミはかせＢ－２６,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4901121586007,2280,1710
P090404049,ＲマミーポコＭ６６,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111546169,2280,1710
P090404050,ＲマミーポコＬ５４,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111546398,2280,1710
P090404051,ムーニーマンＭ３３男の子,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111546688,2290,1718
P090404052,ムーニーマンＭ３３女の子,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111546749,2290,1718
P090404053,ムーニーマンＬ２８男の子,09,洗剤,0904,衛生紙用品,090404,紙オムツ,4903111546817,2290,1718
